"ensembl_gene_id","hgnc_symbol","description","gene_biotype","chromosome_name","start_position","end_position"
"ENSG00000111321","LTBR","lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]","protein_coding","12",6375045,6391571
"ENSG00000111639","MRPL51","mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]","protein_coding","12",6491886,6493841
"ENSG00000111640","GAPDH","glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141]","protein_coding","12",6534512,6538374
"ENSG00000111641","NOP2","NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]","protein_coding","12",6556863,6568691
"ENSG00000111642","CHD4","chromodomain helicase DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1919]","protein_coding","12",6570082,6614524
"ENSG00000111644","ACRBP","acrosin binding protein [Source:HGNC Symbol;Acc:HGNC:17195]","protein_coding","12",6638075,6647433
"ENSG00000111652","COPS7A","COP9 signalosome subunit 7A [Source:HGNC Symbol;Acc:HGNC:16758]","protein_coding","12",6724014,6731875
"ENSG00000111653","ING4","inhibitor of growth family member 4 [Source:HGNC Symbol;Acc:HGNC:19423]","protein_coding","12",6650301,6663142
"ENSG00000111664","GNB3","G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]","protein_coding","12",6839954,6847393
"ENSG00000111665","CDCA3","cell division cycle associated 3 [Source:HGNC Symbol;Acc:HGNC:14624]","protein_coding","12",6844793,6851292
"ENSG00000111667","USP5","ubiquitin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:12628]","protein_coding","12",6852148,6866632
"ENSG00000111669","TPI1","triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]","protein_coding","12",6867119,6870948
"ENSG00000111671","SPSB2","splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:29522]","protein_coding","12",6870935,6889358
"ENSG00000111674","ENO2","enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353]","protein_coding","12",6913745,6923698
"ENSG00000111676","ATN1","atrophin 1 [Source:HGNC Symbol;Acc:HGNC:3033]","protein_coding","12",6924463,6942321
"ENSG00000111678","C12orf57","chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]","protein_coding","12",6942978,6946003
"ENSG00000111679","PTPN6","protein tyrosine phosphatase non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]","protein_coding","12",6946468,6961316
"ENSG00000111684","LPCAT3","lysophosphatidylcholine acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:30244]","protein_coding","12",6976185,7018477
"ENSG00000111701","APOBEC1","apolipoprotein B mRNA editing enzyme catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:604]","protein_coding","12",7649400,7665908
"ENSG00000111704","NANOG","Nanog homeobox [Source:HGNC Symbol;Acc:HGNC:20857]","protein_coding","12",7787794,7799146
"ENSG00000111729","CLEC4A","C-type lectin domain family 4 member A [Source:HGNC Symbol;Acc:HGNC:13257]","protein_coding","12",8123617,8138607
"ENSG00000111752","PHC1","polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]","protein_coding","12",8913896,8941467
"ENSG00000111788","","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide like pseudogene","unprocessed_pseudogene","12",9277235,9313241
"ENSG00000111796","KLRB1","killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]","protein_coding","12",9594551,9607916
"ENSG00000118972","FGF23","fibroblast growth factor 23 [Source:HGNC Symbol;Acc:HGNC:3680]","protein_coding","12",4368227,4379712
"ENSG00000118976","OTUD4P1","OTUD4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33912]","processed_pseudogene","12",3839459,3842525
"ENSG00000119913","TECTB","tectorin beta [Source:HGNC Symbol;Acc:HGNC:11721]","protein_coding","10",112283400,112305038
"ENSG00000119927","GPAM","glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]","protein_coding","10",112149865,112215377
"ENSG00000119950","MXI1","MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]","protein_coding","10",110207605,110287365
"ENSG00000119953","SMNDC1","survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]","protein_coding","10",110290730,110304938
"ENSG00000119965","C10orf88","chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]","protein_coding","10",122930901,122954311
"ENSG00000119973","PRLHR","prolactin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4464]","protein_coding","10",118589997,118595648
"ENSG00000119979","DENND10","DENN domain containing 10 [Source:HGNC Symbol;Acc:HGNC:31793]","protein_coding","10",119104086,119137984
"ENSG00000120008","WDR11","WD repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:13831]","protein_coding","10",120851305,120909524
"ENSG00000120051","CFAP58","cilia and flagella associated protein 58 [Source:HGNC Symbol;Acc:HGNC:26676]","protein_coding","10",104353833,104455102
"ENSG00000120055","C10orf95","chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:25880]","protein_coding","10",102449837,102451543
"ENSG00000120645","IQSEC3","IQ motif and Sec7 domain ArfGEF 3 [Source:HGNC Symbol;Acc:HGNC:29193]","protein_coding","12",66767,178455
"ENSG00000120647","CCDC77","coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203]","protein_coding","12",389273,442642
"ENSG00000121314","TAS2R8","taste 2 receptor member 8 [Source:HGNC Symbol;Acc:HGNC:14915]","protein_coding","12",10806051,10807286
"ENSG00000121318","TAS2R10","taste 2 receptor member 10 [Source:HGNC Symbol;Acc:HGNC:14918]","protein_coding","12",10825317,10826358
"ENSG00000121335","PRB2","proline rich protein BstNI subfamily 2 [Source:HGNC Symbol;Acc:HGNC:9338]","protein_coding","12",11391540,11501041
"ENSG00000121377","TAS2R7","taste 2 receptor member 7 [Source:HGNC Symbol;Acc:HGNC:14913]","protein_coding","12",10801532,10802627
"ENSG00000121380","BCL2L14","BCL2 like 14 [Source:HGNC Symbol;Acc:HGNC:16657]","protein_coding","12",12049844,12211084
"ENSG00000121381","TAS2R9","taste 2 receptor member 9 [Source:HGNC Symbol;Acc:HGNC:14917]","protein_coding","12",10809094,10810168
"ENSG00000121898","CPXM2","carboxypeptidase X, M14 family member 2 [Source:HGNC Symbol;Acc:HGNC:26977]","protein_coding","10",123706207,123940267
"ENSG00000126746","ZNF384","zinc finger protein 384 [Source:HGNC Symbol;Acc:HGNC:11955]","protein_coding","12",6666477,6689572
"ENSG00000126749","EMG1","EMG1 N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]","protein_coding","12",6970913,6997428
"ENSG00000126838","PZP","PZP alpha-2-macroglobulin like [Source:HGNC Symbol;Acc:HGNC:9750]","protein_coding","12",9148840,9208395
"ENSG00000127884","ECHS1","enoyl-CoA hydratase, short chain 1 [Source:HGNC Symbol;Acc:HGNC:3151]","protein_coding","10",133362485,133373354
"ENSG00000130035","GALNT8","polypeptide N-acetylgalactosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4130]","protein_coding","12",4720400,4851927
"ENSG00000130037","KCNA5","potassium voltage-gated channel subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:6224]","protein_coding","12",5043879,5046788
"ENSG00000130038","CRACR2A","calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]","protein_coding","12",3606633,3764819
"ENSG00000130640","TUBGCP2","tubulin gamma complex associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18599]","protein_coding","10",133278635,133318823
"ENSG00000130643","CALY","calcyon neuron specific vesicular protein [Source:HGNC Symbol;Acc:HGNC:17938]","protein_coding","10",133324072,133336935
"ENSG00000130649","CYP2E1","cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]","protein_coding","10",133520406,133561220
"ENSG00000132334","PTPRE","protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]","protein_coding","10",127907103,128085855
"ENSG00000134531","EMP1","epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]","protein_coding","12",13196723,13219941
"ENSG00000134539","KLRD1","killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]","protein_coding","12",10226058,10329608
"ENSG00000134545","KLRC1","killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]","protein_coding","12",10442264,10454685
"ENSG00000134551","PRH2","proline rich protein HaeIII subfamily 2 [Source:HGNC Symbol;Acc:HGNC:9367]","protein_coding","12",10929236,10934845
"ENSG00000138107","ACTR1A","actin related protein 1A [Source:HGNC Symbol;Acc:HGNC:167]","protein_coding","10",102461881,102502712
"ENSG00000138111","MFSD13A","major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]","protein_coding","10",102461395,102477045
"ENSG00000138152","BTBD16","BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:26340]","protein_coding","10",122271296,122338159
"ENSG00000138161","CUZD1","CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]","protein_coding","10",122832158,122846175
"ENSG00000138162","TACC2","transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]","protein_coding","10",121989163,122254545
"ENSG00000138166","DUSP5","dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]","protein_coding","10",110497907,110511533
"ENSG00000138172","CALHM2","calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]","protein_coding","10",103446786,103452402
"ENSG00000138175","ARL3","ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]","protein_coding","10",102673731,102714397
"ENSG00000139044","B4GALNT3","beta-1,4-N-acetyl-galactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:24137]","protein_coding","12",459939,563509
"ENSG00000139083","ETV6","ETS variant transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3495]","protein_coding","12",11649674,11895377
"ENSG00000139112","GABARAPL1","GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]","protein_coding","12",10212458,10223128
"ENSG00000139178","C1RL","complement C1r subcomponent like [Source:HGNC Symbol;Acc:HGNC:21265]","protein_coding","12",7089587,7109238
"ENSG00000139180","NDUFA9","NADH:ubiquinone oxidoreductase subunit A9 [Source:HGNC Symbol;Acc:HGNC:7693]","protein_coding","12",4649095,4694317
"ENSG00000139182","CLSTN3","calsyntenin 3 [Source:HGNC Symbol;Acc:HGNC:18371]","protein_coding","12",7129698,7158945
"ENSG00000139187","KLRG1","killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]","protein_coding","12",8950044,9010760
"ENSG00000139190","VAMP1","vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642]","protein_coding","12",6462237,6470677
"ENSG00000139192","TAPBPL","TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683]","protein_coding","12",6451690,6466517
"ENSG00000139193","CD27","CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922]","protein_coding","12",6444955,6451718
"ENSG00000139194","RBP5","retinol binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15847]","protein_coding","12",7115736,7128889
"ENSG00000139197","PEX5","peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]","protein_coding","12",7188685,7218574
"ENSG00000139200","PIANP","PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]","protein_coding","12",6693791,6700815
"ENSG00000148700","ADD3","adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]","protein_coding","10",109996368,110135565
"ENSG00000148702","HABP2","hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]","protein_coding","10",113550837,113589602
"ENSG00000148704","VAX1","ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]","protein_coding","10",117128521,117138301
"ENSG00000148735","PLEKHS1","pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285]","protein_coding","10",113751262,113783429
"ENSG00000148737","TCF7L2","transcription factor 7 like 2 [Source:HGNC Symbol;Acc:HGNC:11641]","protein_coding","10",112950247,113167678
"ENSG00000148773","MKI67","marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]","protein_coding","10",128096659,128126423
"ENSG00000148795","CYP17A1","cytochrome P450 family 17 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2593]","protein_coding","10",102830531,102837472
"ENSG00000148798","INA","internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]","protein_coding","10",103277138,103290346
"ENSG00000148803","FUOM","fucose mutarotase [Source:HGNC Symbol;Acc:HGNC:24733]","protein_coding","10",133355158,133358025
"ENSG00000148814","LRRC27","leucine rich repeat containing 27 [Source:HGNC Symbol;Acc:HGNC:29346]","protein_coding","10",132332154,132381508
"ENSG00000148824","MTG1","mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]","protein_coding","10",133394094,133422520
"ENSG00000148826","NKX6-2","NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321]","protein_coding","10",132783179,132786147
"ENSG00000148832","PAOX","polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837]","protein_coding","10",133379261,133391694
"ENSG00000148834","GSTO1","glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]","protein_coding","10",104235356,104267459
"ENSG00000148835","TAF5","TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]","protein_coding","10",103367976,103389065
"ENSG00000148841","ITPRIP","inositol 1,4,5-trisphosphate receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:29370]","protein_coding","10",104309698,104338465
"ENSG00000148842","CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2 [Source:HGNC Symbol;Acc:HGNC:103]","protein_coding","10",102918294,103090222
"ENSG00000148843","PDCD11","programmed cell death 11 [Source:HGNC Symbol;Acc:HGNC:13408]","protein_coding","10",103396626,103446294
"ENSG00000148848","ADAM12","ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]","protein_coding","10",126012381,126388477
"ENSG00000148908","RGS10","regulator of G protein signaling 10 [Source:HGNC Symbol;Acc:HGNC:9992]","protein_coding","10",119499817,119542719
"ENSG00000150045","KLRF1","killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342]","protein_coding","12",9827481,9845007
"ENSG00000150048","CLEC1A","C-type lectin domain family 1 member A [Source:HGNC Symbol;Acc:HGNC:24355]","protein_coding","12",10069554,10111627
"ENSG00000150593","PDCD4","programmed cell death 4 [Source:HGNC Symbol;Acc:HGNC:8763]","protein_coding","10",110871795,110900006
"ENSG00000150594","ADRA2A","adrenoceptor alpha 2A [Source:HGNC Symbol;Acc:HGNC:281]","protein_coding","10",111077029,111080907
"ENSG00000150760","DOCK1","dedicator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:2987]","protein_coding","10",126905409,127452517
"ENSG00000151062","CACNA2D4","calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]","protein_coding","12",1791963,1918666
"ENSG00000151065","DCP1B","decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]","protein_coding","12",1946053,2004535
"ENSG00000151067","CACNA1C","calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]","protein_coding","12",1970772,2697950
"ENSG00000151079","KCNA6","potassium voltage-gated channel subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:6225]","protein_coding","12",4809176,4813412
"ENSG00000151532","VTI1A","vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]","protein_coding","10",112446998,112818744
"ENSG00000151553","FAM160B1","family with sequence similarity 160 member B1 [Source:HGNC Symbol;Acc:HGNC:29320]","protein_coding","10",114821744,114899832
"ENSG00000151640","DPYSL4","dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016]","protein_coding","10",132186948,132205759
"ENSG00000151650","VENTX","VENT homeobox [Source:HGNC Symbol;Acc:HGNC:13639]","protein_coding","10",133237855,133241928
"ENSG00000151651","ADAM8","ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]","protein_coding","10",133262420,133276868
"ENSG00000151892","GFRA1","GDNF family receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4243]","protein_coding","10",116056925,116276803
"ENSG00000151893","CACUL1","CDK2 associated cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]","protein_coding","10",118674167,118755249
"ENSG00000151923","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","protein_coding","10",119571802,119597029
"ENSG00000151929","BAG3","BAG cochaperone 3 [Source:HGNC Symbol;Acc:HGNC:939]","protein_coding","10",119651380,119677819
"ENSG00000154473","BUB3","BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]","protein_coding","10",123154402,123170467
"ENSG00000154478","GPR26","G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]","protein_coding","10",123666355,123697399
"ENSG00000154485","MMP21","matrix metallopeptidase 21 [Source:HGNC Symbol;Acc:HGNC:14357]","protein_coding","10",125753580,125775821
"ENSG00000154493","C10orf90","chromosome 10 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:26563]","protein_coding","10",126424997,126798708
"ENSG00000156374","PCGF6","polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]","protein_coding","10",103302796,103351144
"ENSG00000156384","SFR1","SWI5 dependent homologous recombination repair protein 1 [Source:HGNC Symbol;Acc:HGNC:29574]","protein_coding","10",104122058,104126385
"ENSG00000156395","SORCS3","sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]","protein_coding","10",104641290,105265242
"ENSG00000156398","SFXN2","sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]","protein_coding","10",102714538,102743492
"ENSG00000159403","C1R","complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]","protein_coding","12",7080214,7092540
"ENSG00000164845","FAM86FP","family with sequence similarity 86 member F, pseudogene [Source:HGNC Symbol;Acc:HGNC:42357]","transcribed_unprocessed_pseudogene","12",8232512,8242948
"ENSG00000165646","SLC18A2","solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]","protein_coding","10",117241093,117279430
"ENSG00000165650","PDZD8","PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]","protein_coding","10",117277274,117375440
"ENSG00000165660","ABRAXAS2","abraxas 2, BRISC complex subunit [Source:HGNC Symbol;Acc:HGNC:28975]","protein_coding","10",124801819,124836667
"ENSG00000165669","FAM204A","family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]","protein_coding","10",118297925,118342328
"ENSG00000165672","PRDX3","peroxiredoxin 3 [Source:HGNC Symbol;Acc:HGNC:9354]","protein_coding","10",119167720,119178812
"ENSG00000165682","CLEC1B","C-type lectin domain family 1 member B [Source:HGNC Symbol;Acc:HGNC:24356]","protein_coding","12",9985642,10013424
"ENSG00000165685","TMEM52B","transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]","protein_coding","12",10170542,10191804
"ENSG00000165714","BORCS5","BLOC-1 related complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:17950]","protein_coding","12",12357078,12471233
"ENSG00000165752","STK32C","serine/threonine kinase 32C [Source:HGNC Symbol;Acc:HGNC:21332]","protein_coding","10",132207492,132331847
"ENSG00000165806","CASP7","caspase 7 [Source:HGNC Symbol;Acc:HGNC:1508]","protein_coding","10",113679162,113730907
"ENSG00000165813","CCDC186","coiled-coil domain containing 186 [Source:HGNC Symbol;Acc:HGNC:24349]","protein_coding","10",114120862,114174232
"ENSG00000165816","VWA2","von Willebrand factor A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24709]","protein_coding","10",114239254,114294489
"ENSG00000165828","PRAP1","proline rich acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:23304]","protein_coding","10",133347368,133352683
"ENSG00000165832","TRUB1","TruB pseudouridine synthase family member 1 [Source:HGNC Symbol;Acc:HGNC:16060]","protein_coding","10",114938195,114977676
"ENSG00000165863","C10orf82","chromosome 10 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:28500]","protein_coding","10",116663696,116670264
"ENSG00000165868","HSPA12A","heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]","protein_coding","10",116671192,116850251
"ENSG00000166033","HTRA1","HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]","protein_coding","10",122458551,122514907
"ENSG00000166159","LRTM2","leucine rich repeats and transmembrane domains 2 [Source:HGNC Symbol;Acc:HGNC:32443]","protein_coding","12",1820267,1836753
"ENSG00000166272","WBP1L","WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]","protein_coding","10",102743948,102834516
"ENSG00000166275","BORCS7","BLOC-1 related complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:23516]","protein_coding","10",102854259,102864961
"ENSG00000166523","CLEC4E","C-type lectin domain family 4 member E [Source:HGNC Symbol;Acc:HGNC:14555]","protein_coding","12",8533305,8540905
"ENSG00000166527","CLEC4D","C-type lectin domain family 4 member D [Source:HGNC Symbol;Acc:HGNC:14554]","protein_coding","12",8509475,8522366
"ENSG00000166535","A2ML1","alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]","protein_coding","12",8822621,8887001
"ENSG00000166917","MIR202HG","MIR202 host gene [Source:HGNC Symbol;Acc:HGNC:49402]","lncRNA","10",133246478,133247891
"ENSG00000169129","AFAP1L2","actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]","protein_coding","10",114294824,114404756
"ENSG00000170370","EMX2","empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341]","protein_coding","10",117542445,117549546
"ENSG00000170430","MGMT","O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]","protein_coding","10",129467190,129770983
"ENSG00000171206","TRIM8","tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]","protein_coding","10",102644479,102658318
"ENSG00000171772","SYCE1","synaptonemal complex central element protein 1 [Source:HGNC Symbol;Acc:HGNC:28852]","protein_coding","10",133553901,133569835
"ENSG00000171792","RHNO1","RAD9-HUS1-RAD1 interacting nuclear orphan 1 [Source:HGNC Symbol;Acc:HGNC:28206]","protein_coding","12",2876258,2889524
"ENSG00000171794","UTF1","undifferentiated embryonic cell transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12634]","protein_coding","10",133230217,133231558
"ENSG00000171798","KNDC1","kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374]","protein_coding","10",133160219,133226412
"ENSG00000171811","CFAP46","cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]","protein_coding","10",132808392,132942823
"ENSG00000171813","PWWP2B","PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]","protein_coding","10",132397168,132417859
"ENSG00000171823","FBXL14","F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]","protein_coding","12",1565993,1594581
"ENSG00000171840","NINJ2","ninjurin 2 [Source:HGNC Symbol;Acc:HGNC:7825]","protein_coding","12",564296,663589
"ENSG00000171847","FAM90A1","family with sequence similarity 90 member A1 [Source:HGNC Symbol;Acc:HGNC:25526]","protein_coding","12",8221260,8227618
"ENSG00000171860","C3AR1","complement C3a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1319]","protein_coding","12",8056844,8066359
"ENSG00000172243","CLEC7A","C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]","protein_coding","12",10116777,10130258
"ENSG00000172322","CLEC12A","C-type lectin domain family 12 member A [Source:HGNC Symbol;Acc:HGNC:31713]","protein_coding","12",9951316,9995694
"ENSG00000173262","SLC2A14","solute carrier family 2 member 14 [Source:HGNC Symbol;Acc:HGNC:18301]","protein_coding","12",7812512,7891148
"ENSG00000173391","OLR1","oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]","protein_coding","12",10158301,10172138
"ENSG00000173915","ATP5MK","ATP synthase membrane subunit k [Source:HGNC Symbol;Acc:HGNC:30889]","protein_coding","10",103389041,103396492
"ENSG00000175018","TEX36","testis expressed 36 [Source:HGNC Symbol;Acc:HGNC:31653]","protein_coding","10",125576522,125683163
"ENSG00000175029","CTBP2","C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]","protein_coding","10",124984317,125161170
"ENSG00000175470","PPP2R2D","protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732]","protein_coding","10",131901008,131959834
"ENSG00000175535","PNLIP","pancreatic lipase [Source:HGNC Symbol;Acc:HGNC:9155]","protein_coding","10",116545931,116567855
"ENSG00000176584","DMBT1L1","deleted in malignant brain tumors 1 like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:49497]","transcribed_unitary_pseudogene","10",122729429,122826868
"ENSG00000177234","LINC01561","long intergenic non-protein coding RNA 1561 [Source:HGNC Symbol;Acc:HGNC:31365]","lncRNA","10",120597949,120600124
"ENSG00000177586","OR7E149P","olfactory receptor family 7 subfamily E member 149 pseudogene [Source:HGNC Symbol;Acc:HGNC:19589]","unprocessed_pseudogene","12",8437403,8438425
"ENSG00000177640","CASC2","cancer susceptibility 2 [Source:HGNC Symbol;Acc:HGNC:22933]","lncRNA","10",118046279,118210158
"ENSG00000177675","CD163L1","CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]","protein_coding","12",7346685,7479897
"ENSG00000180066","LINC02870","long intergenic non-protein coding RNA 2870 [Source:HGNC Symbol;Acc:HGNC:27275]","lncRNA","10",132444327,132449408
"ENSG00000180230","NACAP2","NACA pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49489]","processed_pseudogene","10",119997086,119997709
"ENSG00000180745","CLRN3","clarin 3 [Source:HGNC Symbol;Acc:HGNC:20795]","protein_coding","10",127877841,127892941
"ENSG00000180861","LINC01559","long intergenic non-protein coding RNA 1559 [Source:HGNC Symbol;Acc:HGNC:26598]","lncRNA","12",13371089,13387167
"ENSG00000182022","CHST15","carbohydrate sulfotransferase 15 [Source:HGNC Symbol;Acc:HGNC:18137]","protein_coding","10",124007668,124093598
"ENSG00000182326","C1S","complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]","protein_coding","12",6988259,7071032
"ENSG00000182645","CCDC172","coiled-coil domain containing 172 [Source:HGNC Symbol;Acc:HGNC:30524]","protein_coding","10",116324448,116380029
"ENSG00000183128","CALHM3","calcium homeostasis modulator 3 [Source:HGNC Symbol;Acc:HGNC:23458]","protein_coding","10",103472804,103479240
"ENSG00000183150","GPR19","G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473]","protein_coding","12",12660890,12696207
"ENSG00000183542","KLRC4","killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]","protein_coding","12",10407382,10409757
"ENSG00000183605","SFXN4","sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]","protein_coding","10",119140767,119165714
